hex_ident,altitude(feet),latitude,longitude,date,time,angle,distance(nauticalmile),squawk,ground_speed(knotph),track,callsign
451D87,25000,53.92681,-1.58122,2017/09/15,16:01:00.355,-68.9,15.51,3570,433,287,BGH5533 
3C6561,36000,53.67636,-1.09007,2017/09/15,16:01:01.149,134.87,8.01,6656,473,282,DLH2C   
451D87,25000,53.92735,-1.58454,2017/09/15,16:01:01.342,-68.99,15.63,3570,433,287,BGH5533 
3C6561,36000,53.67686,-1.09400,2017/09/15,16:01:02.256,135.71,7.91,6656,473,282,DLH2C   
451D87,25000,53.92788,-1.58777,2017/09/15,16:01:02.324,-69.08,15.74,3570,433,287,BGH5533 
3C6561,36000,53.67732,-1.09761,2017/09/15,16:01:03.246,136.5,7.82,6656,473,282,DLH2C   
3C6561,36000,53.67776,-1.10170,2017/09/15,16:01:04.356,137.45,7.73,6656,474,282,DLH2C   
3C6561,36000,53.67824,-1.10570,2017/09/15,16:01:05.409,138.41,7.63,6656,474,282,DLH2C   
3C6561,36000,53.67878,-1.10954,2017/09/15,16:01:06.516,139.35,7.54,6656,474,282,DLH2C   
3C6561,36000,53.67938,-1.11346,2017/09/15,16:01:07.573,140.33,7.44,6656,474,282,DLH2C   
3C6561,36000,53.67966,-1.11754,2017/09/15,16:01:08.683,141.48,7.36,6656,474,282,DLH2C   
3C6561,36000,53.68013,-1.12117,2017/09/15,16:01:09.667,142.48,7.28,6656,474,282,DLH2C   
3C6561,36000,53.68055,-1.12473,2017/09/15,16:01:10.710,143.51,7.2,6656,474,282,DLH2C   
3C6561,36000,53.68097,-1.12763,2017/09/15,16:01:11.566,144.36,7.14,6656,474,282,DLH2C   
3C6561,36000,53.68135,-1.13089,2017/09/15,16:01:12.479,145.36,7.07,6656,474,282,DLH2C   
3C6561,36000,53.68190,-1.13520,2017/09/15,16:01:13.601,146.73,6.98,6656,474,282,DLH2C   
3C6561,36000,53.68236,-1.13846,2017/09/15,16:01:14.511,147.79,6.91,6656,474,282,DLH2C   
3C6561,36000,53.68302,-1.14492,2017/09/15,16:01:16.350,150.06,6.8,6656,474,282,DLH2C   
3C6561,36000,53.68346,-1.14823,2017/09/15,16:01:17.265,151.25,6.73,6656,474,282,DLH2C   
3C6561,36000,53.68399,-1.15219,2017/09/15,16:01:18.314,152.72,6.66,6656,474,282,DLH2C   
3C6561,36000,53.68483,-1.15938,2017/09/15,16:01:20.349,155.57,6.54,6656,474,282,DLH2C   
3C6561,36000,53.68572,-1.16665,2017/09/15,16:01:22.316,158.62,6.42,6656,474,282,DLH2C   
3C6561,36000,53.68607,-1.17004,2017/09/15,16:01:23.234,160.13,6.37,6656,475,282,DLH2C   
3C6561,36000,53.68652,-1.17365,2017/09/15,16:01:24.213,161.76,6.32,6656,475,282,DLH2C   
3C6561,36000,53.68744,-1.18072,2017/09/15,16:01:26.242,165.07,6.22,6656,475,282,DLH2C   
3C6561,35975,53.68785,-1.18440,2017/09/15,16:01:27.289,166.88,6.18,6656,475,282,DLH2C   
3C6561,35975,53.68840,-1.18801,2017/09/15,16:01:28.211,168.67,6.13,6656,475,282,DLH2C   
3C6561,35975,53.68886,-1.19092,2017/09/15,16:01:29.064,170.14,6.09,6656,475,282,DLH2C   
3C6561,35975,53.68958,-1.19848,2017/09/15,16:01:31.161,174.12,6.02,6656,475,282,DLH2C   
3C6561,35975,53.69014,-1.20284,2017/09/15,16:01:32.277,176.47,5.98,6656,475,282,DLH2C   
3C6561,35975,53.69138,-1.21336,2017/09/15,16:01:35.287,-177.72,5.9,6656,476,282,DLH2C   
400A12,3950,53.69344,-1.50207,2017/09/15,16:01:35.815,-108.98,11.89,,,,
3C6561,36000,53.69165,-1.21619,2017/09/15,16:01:36.078,-176.14,5.89,6656,476,282,DLH2C   
3C6561,36000,53.69225,-1.22066,2017/09/15,16:01:37.191,-173.62,5.86,6656,476,282,DLH2C   
451D87,25000,53.94943,-1.70272,2017/09/15,16:01:38.109,-71.27,19.91,3570,433,287,BGH5533 
3C6561,36000,53.69270,-1.22435,2017/09/15,16:01:38.238,-171.55,5.85,6656,476,282,DLH2C   
3C6561,36000,53.69316,-1.22829,2017/09/15,16:01:39.286,-169.34,5.83,6656,476,282,DLH2C   
3C6561,36000,53.69421,-1.23604,2017/09/15,16:01:41.447,-165.01,5.81,6656,476,282,DLH2C   
3C6561,36000,53.69453,-1.23949,2017/09/15,16:01:42.368,-163.13,5.81,6656,476,282,DLH2C   
3C6561,36000,53.69490,-1.24310,2017/09/15,16:01:43.478,-161.18,5.81,6656,476,282,DLH2C   
3C6561,36000,53.69540,-1.24711,2017/09/15,16:01:44.526,-159.03,5.82,6656,476,282,DLH2C   
400A12,3750,53.70634,-1.47920,2017/09/15,16:01:54.885,-107.91,10.8,,213,27,
400A12,3750,53.70735,-1.47852,2017/09/15,16:01:55.802,-107.75,10.75,,213,27,
400A12,3725,53.70890,-1.47750,2017/09/15,16:01:57.700,-107.5,10.68,,211,20,
400A12,3700,53.71284,-1.47562,2017/09/15,16:02:01.827,-106.81,10.51,,210,11,
400A12,3650,53.71849,-1.47508,2017/09/15,16:02:07.658,-105.66,10.35,,210,11,
400A12,3575,53.72401,-1.47593,2017/09/15,16:02:13.300,-104.46,10.24,,210,11,
400A12,3575,53.72487,-1.47613,2017/09/15,16:02:14.343,-104.27,10.23,5631,203,353,EXS316  
400A12,3550,53.72589,-1.47648,2017/09/15,16:02:15.332,-104.03,10.22,5631,203,352,EXS316  
3C6561,36000,53.72808,-1.51975,2017/09/15,16:02:59.563,-101.73,11.61,6656,477,282,DLH2C   
400FE3,37975,53.62294,-1.47295,2017/09/15,16:04:24.365,-123.49,13.7,,,,
400FE3,38000,53.65668,-1.50513,2017/09/15,16:04:43.828,-115.19,13.19,,,,EZY87YX 
400FE3,38025,53.81429,-1.67424,2017/09/15,16:06:18.194,-86.82,16.54,5617,429,331,EZY87YX 
400FE3,38000,53.86780,-1.73694,2017/09/15,16:06:52.336,-81.18,19.26,5617,427,327,EZY87YX 
400FE3,38000,53.87328,-1.74295,2017/09/15,16:06:54.433,-80.68,19.54,5617,427,327,EZY87YX 
400FE3,38000,53.87613,-1.74612,2017/09/15,16:06:56.336,-80.42,19.7,5617,427,327,EZY87YX 
400FE3,38000,53.87823,-1.74840,2017/09/15,16:06:57.445,-80.23,19.81,5617,427,328,EZY87YX 
400FE3,38000,53.87961,-1.74997,2017/09/15,16:06:58.236,-80.11,19.88,5617,427,328,EZY87YX 
400FE3,38000,53.87942,-1.74973,2017/09/15,16:06:59.282,-80.13,19.87,5617,427,328,EZY87YX 
400FE3,38000,53.90367,-1.77599,2017/09/15,16:07:12.850,-78.1,21.19,5617,427,328,EZY87YX 
400FE3,38000,53.90648,-1.77908,2017/09/15,16:07:14.679,-77.87,21.34,5617,426,328,EZY87YX 
400FE3,38000,53.93491,-1.81055,2017/09/15,16:07:31.849,-75.79,22.98,5617,426,328,EZY87YX 
400FE3,37975,53.96786,-1.84727,2017/09/15,16:07:51.966,-73.68,24.96,5617,426,328,EZY87YX 
4CA84A,3625,53.71001,-1.53142,2017/09/15,16:07:52.169,-104.51,12.39,,193,78,
400FE3,37975,53.96955,-1.84918,2017/09/15,16:07:52.823,-73.58,25.07,5617,427,327,EZY87YX 
400FE3,37975,53.97066,-1.85047,2017/09/15,16:07:53.677,-73.52,25.13,5617,427,327,EZY87YX 
400FE3,37975,53.97240,-1.85237,2017/09/15,16:07:54.656,-73.42,25.24,5617,427,327,EZY87YX 
4CA84A,3600,53.71069,-1.52553,2017/09/15,16:07:56.291,-104.65,12.18,,193,78,
4CA84A,3500,53.71747,-1.50303,2017/09/15,16:08:13.529,-104.43,11.28,,187,47,
4CA84A,3425,53.72719,-1.49511,2017/09/15,16:08:26.502,-102.89,10.81,,186,42,RYR14HR 
4CA84A,3425,53.72804,-1.49493,2017/09/15,16:08:27.485,-102.73,10.78,,184,10,RYR14HR 
4CA84A,3400,53.72974,-1.49469,2017/09/15,16:08:29.451,-102.4,10.74,,184,4,RYR14HR 
4CA84A,3400,53.73059,-1.49471,2017/09/15,16:08:30.436,-102.23,10.72,1435,184,2,RYR14HR 
4CA84A,3400,53.73212,-1.49477,2017/09/15,16:08:32.209,-101.92,10.7,1435,184,2,RYR14HR 
4CA84A,3325,53.74144,-1.49656,2017/09/15,16:08:43.214,-99.97,10.59,1435,184,2,RYR14HR 
4CA84A,3275,53.75829,-1.50529,2017/09/15,16:09:04.840,-96.34,10.66,1435,184,2,RYR14HR 
4072C2,36325,53.51343,-1.56337,2017/09/15,16:09:17.554,-129.21,20.82,,,,
4072C2,36325,53.51515,-1.56499,2017/09/15,16:09:18.540,-128.91,20.77,7652,,,EZY14PM 
400FF2,26525,53.80788,-0.96656,2017/09/15,16:13:43.552,85.53,8.66,,,,
400FF2,26500,53.80964,-0.97076,2017/09/15,16:13:45.454,85.01,8.53,,363,306,
400FF2,26475,53.81085,-0.97350,2017/09/15,16:13:46.439,84.65,8.44,,363,306,
400FF2,25800,53.85127,-1.06771,2017/09/15,16:14:27.587,65.55,6.22,2723,363,307,
400FF2,25450,53.87215,-1.11660,2017/09/15,16:14:48.825,47.07,5.93,2723,364,306,TOM7DX  
400FF2,25400,53.87411,-1.12123,2017/09/15,16:14:50.722,44.93,5.94,2723,364,306,TOM7DX  
400FF2,25000,53.90056,-1.18313,2017/09/15,16:15:17.790,12.7,6.7,2723,363,306,TOM7DX  
400FF2,24975,53.90964,-1.20442,2017/09/15,16:15:27.098,2.21,7.19,2723,358,306,TOM7DX  
400FF2,24925,53.91737,-1.22239,2017/09/15,16:15:35.219,-5.61,7.66,2723,355,306,TOM7DX  
400FF2,24825,53.92956,-1.24776,2017/09/15,16:15:46.885,-14.74,8.49,2723,354,312,TOM7DX  
400FF2,24575,53.96869,-1.29819,2017/09/15,16:16:17.226,-25.4,11.18,2723,355,319,TOM7DX  
400FF2,24525,53.97760,-1.30640,2017/09/15,16:16:23.255,-26.29,11.77,2723,355,319,TOM7DX  
400FF2,24175,54.00229,-1.32950,2017/09/15,16:16:40.817,-28.39,13.43,2723,353,332,TOM7DX  
4CA6D1,38000,53.46920,-1.58365,2017/09/15,16:24:11.028,-131.83,23.39,,427,331,
4CA6D1,38000,53.47092,-1.58518,2017/09/15,16:24:12.015,-131.56,23.34,,427,331,
4CA6D1,38000,53.50007,-1.61241,2017/09/15,16:24:28.981,-126.91,22.53,,427,331,
4CA6D1,38000,53.50172,-1.61389,2017/09/15,16:24:29.901,-126.66,22.49,,427,331,
48416F,21800,53.95670,-1.61640,2017/09/15,16:34:26.183,-66.76,17.54,,,,
48416F,21925,53.95198,-1.61319,2017/09/15,16:34:29.201,-67.19,17.28,,,,
48416F,21950,53.95024,-1.61193,2017/09/15,16:34:30.245,-67.34,17.19,,,,
48416F,21975,53.94874,-1.61095,2017/09/15,16:34:31.227,-67.48,17.11,7312,364,157,KLM1536 
48416F,22125,53.94241,-1.60643,2017/09/15,16:34:35.292,-68.07,16.77,7312,365,157,KLM1536 
48416F,23025,53.90265,-1.57840,2017/09/15,16:35:00.654,-72.24,14.71,7312,365,157,KLM1536 
48416F,23375,53.88437,-1.56571,2017/09/15,16:35:12.118,-74.46,13.83,7312,369,157,KLM1536 
48416F,23750,53.86565,-1.55268,2017/09/15,16:35:23.789,-76.97,12.98,7312,373,157,KLM1536 
48416F,24600,53.81703,-1.51839,2017/09/15,16:35:54.058,-84.72,11.07,7312,383,157,KLM1536 
48416F,24925,53.79819,-1.50190,2017/09/15,16:36:05.924,-88.27,10.38,7312,384,153,KLM1536 
48416F,25450,53.77496,-1.46627,2017/09/15,16:36:23.684,-93.44,9.15,7312,384,153,KLM1536 
48416F,26050,53.75154,-1.41021,2017/09/15,16:36:46.616,-101.26,7.48,7312,385,124,KLM1536 
48416F,26325,53.74363,-1.39026,2017/09/15,16:36:54.612,-104.93,6.99,7312,385,124,KLM1536 
48416F,26650,53.73404,-1.36356,2017/09/15,16:37:05.033,-110.7,6.41,7312,385,123,KLM1536 
48416F,26675,53.73326,-1.36105,2017/09/15,16:37:05.949,-111.28,6.36,7312,385,123,KLM1536 
48416F,26725,53.73235,-1.35822,2017/09/15,16:37:07.003,-111.97,6.3,7312,385,123,KLM1536 
48416F,26775,53.73056,-1.35281,2017/09/15,16:37:09.036,-113.35,6.2,7312,383,118,KLM1536 
48416F,26925,53.72621,-1.33884,2017/09/15,16:37:14.341,-117.17,5.97,7312,383,118,KLM1536 
48416F,27025,53.72366,-1.33032,2017/09/15,16:37:17.548,-119.75,5.84,7312,384,117,KLM1536 
48416F,27275,53.71649,-1.30640,2017/09/15,16:37:26.467,-128.29,5.58,7312,385,117,KLM1536 
48416F,27350,53.71509,-1.30157,2017/09/15,16:37:28.300,-130.25,5.55,7312,384,116,KLM1536 
48416F,27375,53.71430,-1.29913,2017/09/15,16:37:29.277,-131.31,5.53,7312,384,116,KLM1536 
48416F,27400,53.71339,-1.29623,2017/09/15,16:37:30.328,-132.59,5.52,7312,384,116,KLM1536 
48416F,27450,53.71193,-1.29114,2017/09/15,16:37:32.228,-134.85,5.5,7312,384,116,KLM1536 
48416F,27475,53.71095,-1.28799,2017/09/15,16:37:33.347,-136.34,5.49,7312,384,116,KLM1536 
48416F,27500,53.70997,-1.28524,2017/09/15,16:37:34.458,-137.7,5.49,7312,384,116,KLM1536 
48416F,27525,53.70937,-1.28258,2017/09/15,16:37:35.378,-138.93,5.48,7312,385,116,KLM1536 
48416F,27550,53.70848,-1.27983,2017/09/15,16:37:36.423,-140.32,5.48,7312,385,116,KLM1536 
48416F,27550,53.70764,-1.27732,2017/09/15,16:37:37.346,-141.63,5.48,7312,386,116,KLM1536 
48416F,27575,53.70703,-1.27473,2017/09/15,16:37:38.324,-142.91,5.48,7312,386,116,KLM1536 
48416F,27575,53.70616,-1.27198,2017/09/15,16:37:39.308,-144.37,5.49,7312,386,116,KLM1536 
48416F,27600,53.70541,-1.26965,2017/09/15,16:37:40.223,-145.63,5.49,7312,387,117,KLM1536 
48416F,27600,53.70457,-1.26706,2017/09/15,16:37:41.146,-147.05,5.51,7312,388,116,KLM1536 
48416F,27625,53.70392,-1.26460,2017/09/15,16:37:42.123,-148.37,5.51,7312,388,116,KLM1536 
48416F,27650,53.70299,-1.26157,2017/09/15,16:37:43.182,-150.06,5.52,7312,388,116,KLM1536 
48416F,27650,53.70213,-1.25888,2017/09/15,16:37:44.220,-151.59,5.54,7312,389,116,KLM1536 
48416F,27675,53.70113,-1.25574,2017/09/15,16:37:45.340,-153.39,5.57,7312,389,116,KLM1536 
48416F,27700,53.70043,-1.25293,2017/09/15,16:37:46.385,-154.96,5.58,7312,389,117,KLM1536 
48416F,27775,53.69796,-1.24509,2017/09/15,16:37:49.272,-159.55,5.65,7312,390,116,KLM1536 
48416F,27850,53.69563,-1.23737,2017/09/15,16:37:52.154,-164.07,5.73,7312,390,116,KLM1536 
48416F,27875,53.69481,-1.23463,2017/09/15,16:37:53.138,-165.68,5.77,7312,391,116,KLM1536 
48416F,27900,53.69389,-1.23180,2017/09/15,16:37:54.185,-167.34,5.81,7312,391,116,KLM1536 
48416F,27925,53.69326,-1.22910,2017/09/15,16:37:55.168,-168.88,5.83,7312,391,116,KLM1536 
48416F,27950,53.69233,-1.22611,2017/09/15,16:37:56.277,-170.61,5.87,7312,391,117,KLM1536 
48416F,27975,53.69140,-1.22328,2017/09/15,16:37:57.326,-172.24,5.92,7312,391,117,KLM1536 
48416F,28000,53.69042,-1.22021,2017/09/15,16:37:58.441,-173.98,5.97,7312,391,117,KLM1536 
48416F,28025,53.68902,-1.21528,2017/09/15,16:38:00.277,-176.73,6.05,7312,391,117,KLM1536 
48416F,28125,53.68634,-1.20669,2017/09/15,16:38:03.422,178.63,6.2,7312,391,117,KLM1536 
48416F,28150,53.68562,-1.20389,2017/09/15,16:38:04.409,177.17,6.25,7312,391,117,KLM1536 
48416F,28200,53.68291,-1.19539,2017/09/15,16:38:07.615,172.92,6.43,7312,393,117,KLM1536 
48416F,28250,53.68129,-1.19016,2017/09/15,16:38:09.516,170.44,6.54,7312,393,117,KLM1536 
48416F,28300,53.67902,-1.18244,2017/09/15,16:38:12.339,166.97,6.71,7312,394,117,KLM1536 
48416F,28350,53.67732,-1.17703,2017/09/15,16:38:14.306,164.68,6.84,7312,394,117,KLM1536 
3CD83F,3000,53.73615,-1.47907,2017/09/15,16:45:55.720,-101.74,10.09,,179,31,
3CD83F,3000,53.73701,-1.47821,2017/09/15,16:45:56.832,-101.59,10.05,,180,31,
3CD83F,3000,53.73990,-1.47546,2017/09/15,16:46:00.831,-101.08,9.9,5445,180,30,AHO237S 
3CD83F,3000,53.74130,-1.47435,2017/09/15,16:46:02.795,-100.82,9.84,5445,178,27,AHO237S 
3CD83F,3000,53.74200,-1.47397,2017/09/15,16:46:03.649,-100.68,9.81,5445,178,27,AHO237S 
3CD83F,3000,53.74754,-1.47303,2017/09/15,16:46:10.854,-99.5,9.69,5445,178,27,AHO237S 
3CD83F,2950,53.75708,-1.48356,2017/09/15,16:46:26.713,-97.1,9.92,5445,162,350,AHO237S 
406B83,34000,53.56692,-1.58155,2017/09/15,16:48:49.121,-122.04,18.81,4453,,,SHT2944 
48548E,13150,53.72772,-1.51941,2017/09/15,16:49:09.038,-101.81,11.61,,,,
48548E,13475,53.71985,-1.49736,2017/09/15,16:49:17.825,-104.24,11.04,7623,,,KLM74F  
406B83,33975,53.61671,-1.62943,2017/09/15,16:49:18.213,-113.29,18.18,4453,,,SHT2944 
48548E,14150,53.70625,-1.45906,2017/09/15,16:49:33.027,-109.27,10.18,7623,378,121,KLM74F  
48548E,14200,53.70536,-1.45666,2017/09/15,16:49:34.007,-109.64,10.13,7623,378,121,KLM74F  
48548E,14250,53.70447,-1.45420,2017/09/15,16:49:34.928,-110.01,10.08,7623,378,121,KLM74F  
48548E,14700,53.69550,-1.42885,2017/09/15,16:49:44.956,-114.18,9.62,7623,378,121,KLM74F  
48548E,14750,53.69456,-1.42636,2017/09/15,16:49:45.937,-114.64,9.59,7623,378,121,KLM74F  
48548E,14800,53.69366,-1.42375,2017/09/15,16:49:47.044,-115.11,9.55,7623,378,121,KLM74F  
48548E,14850,53.69279,-1.42128,2017/09/15,16:49:47.901,-115.57,9.51,7623,378,121,KLM74F  
48548E,14875,53.69205,-1.41926,2017/09/15,16:49:48.884,-115.96,9.48,7623,378,121,KLM74F  
48548E,15000,53.68916,-1.41110,2017/09/15,16:49:51.964,-117.54,9.36,7623,378,121,KLM74F  
48548E,15075,53.68753,-1.40649,2017/09/15,16:49:53.799,-118.47,9.3,7623,378,121,KLM74F  
48548E,15500,53.67822,-1.38048,2017/09/15,16:50:03.956,-124.28,9.04,7623,382,120,KLM74F  
48548E,15800,53.67194,-1.36279,2017/09/15,16:50:10.906,-128.76,8.92,7623,383,121,KLM74F  
48548E,15900,53.67021,-1.35794,2017/09/15,16:50:12.868,-130.07,8.9,7623,383,121,KLM74F  
48548E,16525,53.65718,-1.32150,2017/09/15,16:50:27.085,-141.02,8.89,7623,385,121,KLM74F  
48548E,16575,53.65620,-1.31876,2017/09/15,16:50:28.076,-141.92,8.9,7623,385,121,KLM74F  
48548E,16975,53.64716,-1.29356,2017/09/15,16:50:37.900,-150.53,9.06,7623,387,121,KLM74F  
48548E,18000,53.62203,-1.22336,2017/09/15,16:51:04.832,-175.4,10.07,7623,389,121,KLM74F  
40093E,36025,53.61832,-1.41841,2017/09/15,16:52:47.589,-130.61,12.69,7667,431,333,SHT18V  
40093E,36000,53.65737,-1.45246,2017/09/15,16:53:09.803,-119.66,11.73,7667,429,333,SHT18V  
40093E,36000,53.65929,-1.45396,2017/09/15,16:53:10.726,-119.15,11.69,7667,429,333,SHT18V  
40093E,36000,53.69391,-1.48412,2017/09/15,16:53:30.583,-110.04,11.32,7667,428,333,SHT18V  
40093E,36000,53.69745,-1.48727,2017/09/15,16:53:32.612,-109.15,11.31,7667,428,334,SHT18V  
40093E,36000,53.74102,-1.51417,2017/09/15,16:53:56.076,-99.49,11.2,7667,424,345,SHT18V  
40093E,36025,53.80531,-1.52796,2017/09/15,16:54:29.624,-87.07,11.33,7667,424,345,SHT18V  
40093E,36000,53.81818,-1.52977,2017/09/15,16:54:36.505,-84.69,11.48,7667,417,356,SHT18V  
40093E,36000,53.82011,-1.52985,2017/09/15,16:54:37.421,-84.33,11.5,7667,417,356,SHT18V  
40093E,36000,53.82393,-1.53033,2017/09/15,16:54:39.517,-83.63,11.55,7667,416,356,SHT18V  
40093E,36000,53.82816,-1.53094,2017/09/15,16:54:41.556,-82.87,11.62,7667,416,356,SHT18V  
40093E,36000,53.83008,-1.53130,2017/09/15,16:54:42.601,-82.53,11.66,7667,416,356,SHT18V  
40093E,36000,53.83161,-1.53138,2017/09/15,16:54:43.452,-82.25,11.68,7667,416,356,SHT18V  
40093E,35975,53.83502,-1.53181,2017/09/15,16:54:45.286,-81.64,11.74,7667,416,356,SHT18V  
40093E,35975,53.84038,-1.53251,2017/09/15,16:54:48.040,-80.68,11.84,7667,415,356,SHT18V  
40093E,35975,53.84422,-1.53299,2017/09/15,16:54:50.073,-80.01,11.92,7667,415,356,SHT18V  
40093E,35975,53.84651,-1.53353,2017/09/15,16:54:51.182,-79.61,11.97,7667,415,356,SHT18V  
40093E,35975,53.84842,-1.53356,2017/09/15,16:54:52.299,-79.27,12.01,7667,415,356,SHT18V  
40093E,35975,53.85031,-1.53401,2017/09/15,16:54:53.279,-78.95,12.06,7667,415,356,SHT18V  
40093E,35975,53.85223,-1.53405,2017/09/15,16:54:54.265,-78.61,12.09,7667,415,356,SHT18V  
40093E,35975,53.85434,-1.53448,2017/09/15,16:54:55.118,-78.25,12.15,7667,415,356,SHT18V  
40093E,35975,53.85567,-1.53455,2017/09/15,16:54:55.967,-78.02,12.17,7667,415,356,SHT18V  
40093E,35975,53.85722,-1.53471,2017/09/15,16:54:56.886,-77.75,12.21,7667,415,356,SHT18V  
40093E,35975,53.85951,-1.53503,2017/09/15,16:54:57.872,-77.36,12.27,7667,415,356,SHT18V  
40093E,35975,53.86102,-1.53526,2017/09/15,16:54:58.854,-77.1,12.3,7667,415,356,SHT18V  
40093E,35950,53.86711,-1.53620,2017/09/15,16:55:01.942,-76.08,12.47,7667,415,356,SHT18V  
40093E,35950,53.86904,-1.53631,2017/09/15,16:55:02.916,-75.75,12.51,7667,414,356,SHT18V  
40093E,35950,53.87109,-1.53667,2017/09/15,16:55:03.902,-75.42,12.57,7667,414,356,SHT18V  
40093E,35950,53.87286,-1.53679,2017/09/15,16:55:05.010,-75.12,12.62,7667,414,356,SHT18V  
40093E,35950,53.87439,-1.53695,2017/09/15,16:55:05.862,-74.86,12.66,7667,414,356,SHT18V  
40093E,35950,53.87627,-1.53738,2017/09/15,16:55:06.786,-74.56,12.72,7667,414,356,SHT18V  
40093E,35950,53.87816,-1.53744,2017/09/15,16:55:07.700,-74.25,12.77,7667,414,356,SHT18V  
40093E,35950,53.87970,-1.53768,2017/09/15,16:55:08.680,-74,12.81,7667,414,356,SHT18V  
40093E,35950,53.88580,-1.53857,2017/09/15,16:55:11.762,-73.02,13,7667,414,356,SHT18V  
40093E,35950,53.88771,-1.53871,2017/09/15,16:55:12.684,-72.71,13.05,7667,414,356,SHT18V  
40093E,35950,53.88940,-1.53887,2017/09/15,16:55:13.531,-72.43,13.1,7667,414,356,SHT18V  
40093E,35950,53.89078,-1.53926,2017/09/15,16:55:14.446,-72.23,13.15,7667,414,356,SHT18V  
40093E,35950,53.89269,-1.53930,2017/09/15,16:55:15.370,-71.91,13.21,7667,414,356,SHT18V  
40093E,35950,53.89458,-1.53973,2017/09/15,16:55:16.412,-71.63,13.28,7667,414,356,SHT18V  
40093E,35950,53.89609,-1.53973,2017/09/15,16:55:17.264,-71.38,13.32,7667,414,356,SHT18V  
40093E,35950,53.89838,-1.54005,2017/09/15,16:55:18.378,-71.02,13.39,7667,414,356,SHT18V  
40093E,35950,53.90028,-1.54043,2017/09/15,16:55:19.302,-70.74,13.46,7667,414,356,SHT18V  
40093E,35950,53.90409,-1.54091,2017/09/15,16:55:21.335,-70.15,13.59,7667,414,356,SHT18V  
40093E,35950,53.90563,-1.54091,2017/09/15,16:55:22.253,-69.9,13.64,7667,414,356,SHT18V  
40093E,35950,53.90810,-1.54124,2017/09/15,16:55:23.428,-69.53,13.72,7667,414,356,SHT18V  
40093E,35950,53.91173,-1.54172,2017/09/15,16:55:25.331,-68.98,13.85,7667,414,356,SHT18V  
40093E,35950,53.91362,-1.54209,2017/09/15,16:55:26.505,-68.71,13.92,7667,414,356,SHT18V  
40093E,35950,53.91747,-1.54240,2017/09/15,16:55:28.412,-68.13,14.05,7667,415,356,SHT18V  
40093E,35950,53.91975,-1.54287,2017/09/15,16:55:29.521,-67.8,14.14,7667,415,356,SHT18V  
40093E,35950,53.92126,-1.54287,2017/09/15,16:55:30.441,-67.57,14.19,7667,415,356,SHT18V  
40093E,35950,53.92296,-1.54327,2017/09/15,16:55:31.290,-67.33,14.26,7667,415,356,SHT18V  
40093E,35975,53.92511,-1.54334,2017/09/15,16:55:32.277,-67.01,14.34,7667,415,356,SHT18V  
40093E,35975,53.92662,-1.54358,2017/09/15,16:55:33.260,-66.8,14.39,7667,415,356,SHT18V  
40093E,35975,53.92853,-1.54398,2017/09/15,16:55:34.245,-66.53,14.47,7667,415,356,SHT18V  
40093E,35975,53.93042,-1.54405,2017/09/15,16:55:35.224,-66.25,14.54,7667,415,356,SHT18V  
40093E,36000,53.93271,-1.54429,2017/09/15,16:55:36.337,-65.93,14.62,7667,415,356,SHT18V  
40093E,36000,53.93463,-1.54471,2017/09/15,16:55:37.454,-65.67,14.7,7667,415,356,SHT18V  
40093E,36000,53.93655,-1.54476,2017/09/15,16:55:38.434,-65.38,14.77,7667,415,356,SHT18V  
40093E,36000,53.93825,-1.54515,2017/09/15,16:55:39.225,-65.16,14.85,7667,416,356,SHT18V  
40093E,36000,53.93998,-1.54519,2017/09/15,16:55:40.207,-64.91,14.91,7667,416,356,SHT18V  
40093E,36000,53.94152,-1.54544,2017/09/15,16:55:41.056,-64.7,14.97,7667,416,356,SHT18V  
40093E,36000,53.94342,-1.54585,2017/09/15,16:55:41.972,-64.45,15.05,7667,416,356,SHT18V  
40093E,36000,53.94939,-1.54641,2017/09/15,16:55:44.986,-63.63,15.29,7667,418,356,SHT18V  
40093E,36000,53.95092,-1.54657,2017/09/15,16:55:45.840,-63.42,15.35,7667,418,356,SHT18V  
40093E,36000,53.96075,-1.54786,2017/09/15,16:55:51.081,-62.13,15.76,7667,418,356,SHT18V  
40093E,36000,53.96269,-1.54821,2017/09/15,16:55:51.996,-61.89,15.85,7667,420,356,SHT18V  
40093E,35975,53.96852,-1.54875,2017/09/15,16:55:54.883,-61.13,16.09,7667,421,356,SHT18V  
40093E,35975,53.97198,-1.54923,2017/09/15,16:55:56.722,-60.7,16.24,7667,422,356,SHT18V  
40093E,35975,53.97411,-1.54964,2017/09/15,16:55:57.765,-60.44,16.34,7667,422,356,SHT18V  
40093E,35975,53.97550,-1.54964,2017/09/15,16:55:58.620,-60.26,16.4,7667,422,356,SHT18V  
40093E,35975,53.97955,-1.55012,2017/09/15,16:56:00.523,-59.76,16.57,7667,422,356,SHT18V  
40093E,35975,53.98132,-1.55033,2017/09/15,16:56:01.571,-59.54,16.65,7667,423,356,SHT18V  
40093E,35975,53.98714,-1.55101,2017/09/15,16:56:04.653,-58.83,16.91,7667,422,357,SHT18V  
40093E,36000,53.99124,-1.55150,2017/09/15,16:56:06.681,-58.35,17.1,7667,422,357,SHT18V  
40093E,36000,53.99338,-1.55174,2017/09/15,16:56:07.793,-58.09,17.19,7667,422,357,SHT18V  
